p_num,isws_facility_id,owner,fac_well_num,total_name,depth_total_last_known,lam_x,lam_y,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404856,19714284,ROSE HILL CREEK NURSERY,1,ROSE HILL CREEK NURSERY W1 pnum404856,140,3429913,3106385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,50000,120000,50000,450000,750000,1050000,1050000,1050000,71250,71250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
404160,19714865,SAUNORIS NURSERY,1,SAUNORIS NURSERY W1 pnum404160,300,3465622,3098441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,2200000,2200000,2300000,2300000,2400000,2400000,2500000,2500000,2500000,26344800,26344800,2500000,1700000,1700000,1700000,697150,730000,76650,3050000,3050000,416000,1728000,1728000,1728000,5430800,5430800,5430800,5430800,1825000,3150000,3150000,3600000,3600000,3600000,3600000,3600000,4000000,4000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
409264,19797660,SCRIBNER STREET SUBD,1,SCRIBNER STREET SUBD W1 pnum409264,,3393632,3096898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,1820000,1820000,1820000,1820000,1820000,1820000,1920000,1920000,2049840,2049840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
404064,19713690,SEVEN UP KEMMERER BOTTLING INC,1,SEVEN UP KEMMERER BOTTLING INC W1 pnum404064,240,3370443,3088792,17400000,18000000,18600000,19200000,19800000,20400000,21000000,21600000,22200000,22800000,23400000,24000000,24600000,25200000,25800000,26400000,27000000,27600000,28200000,28800000,29400000,30000000,30600000,31200000,31800000,32400000,33000000,33600000,34200000,34800000,35400000,36000000,34000000,35000000,31000000,28000000,23800000,25000000,26000000,25000000,24000000,17000000,17000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31
403991,19712600,SHADY LAWN GOLF COURSE,1,SHADY LAWN GOLF COURSE W1 pnum403991,200,3513760,3030879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9150000,525000,8000000,6000000,20000000,2592000,8000000,6000000,20000000,2592000,9150000,525000,8000000,6000000,20000000,2592000,3000000,18000000,9600000,20000000,2592000,3000000,18000000,9600000,20000000,2592000,3000000,18000000,9600000,760500,500000,760500,500000,500000,500000,500000,760500,500000,500000,500000,500000,760500,500000,500000,500000,500000,760500,500000,500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
409270,19797690,SHAWNITA TERRACE WATER ASSN,1,SHAWNITA TERRACE WATER ASSN W1 pnum409270,183,3397745,3096834,2900000,3000000,3100000,3200000,3300000,3400000,3500000,3600000,3700000,3800000,3900000,4000000,4100000,4200000,4300000,4400000,4500000,4600000,4700000,4800000,4900000,5000000,5100000,5200000,5300000,5400000,5500000,5600000,5700000,5800000,5900000,6000000,650000,3650000,3900000,2880945,8234400,8650000,4900080,7145480,6674570,5065200,3961440,1918000,3200620,4053210,3268600,3537570,3537570,2616390,3280410,4180260,3621030,3363900,2707320,4046910,4135110,3863580,3338580,5836950,9262680,8169630,6088110,6171900,4000000,2691360,3514280,2514280,1514280,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31
409248,19795080,SHOREWOOD,1,SHOREWOOD W1 pnum409248,302,3353834,3089911,0,0,0,0,0,0,0,0,0,0,0,0,301240,602480,903720,1204960,1506200,1807440,2108680,2409920,2711160,3012400,3313640,3614880,3916120,4217360,4518600,4819840,5121080,5422320,5723560,6024800,4200000,5760000,5471000,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
410184,19795080,SHOREWOOD,6,SHOREWOOD W6 pnum410184,220,3353205,3105367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20645000,78256000,78256000,70647800,63039600,55431400,47823200,40215000,21440000,51917000,47086000,40730000,116132000,146887000,111790000,133323000,127930000,88807000,57949000,56964000,56537000,48242000,69555000,71338000,50855000,42128000,59358000,48048000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
405298,19795080,SHOREWOOD,7,SHOREWOOD W7 pnum405298,210,3353022,3105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73223000,61080000,56874000,72036000,139700000,146214000,161896000,157914000,196147000,143867000,114055000,83019000,71722000,82454000,56991000,47255800,47923000,59397000,54141000,63220000,57974000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
409871,19795080,SHOREWOOD,5,SHOREWOOD W5 pnum409871,203,3352806,3104395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40601667,102789000,76778000,41242000,41242000,60517800,79793600,99069400,118345200,137621000,150222500,176659000,182457000,130912000,66325000,100807000,194493000,173841000,159459000,79257000,61628000,54549000,67284000,70105000,74554000,56806000,65440000,49122000,65736000,70600000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
409240,19795080,SHOREWOOD,4,SHOREWOOD W4 pnum409240,202,3353340,3103040,0,0,0,0,0,0,0,0,0,0,0,0,3937000,7874000,11811000,15748000,19685000,23622000,27559000,31496000,35433000,39370000,43307000,47244000,51181000,55118000,59055000,62992000,66929000,70866000,74803000,78740000,96000000,85884100,89064000,103720000,98243000,108087000,108087000,74344334,40601667,57786000,66867000,39511000,39511000,32083000,24655000,17227000,9799000,2371000,29435000,19880000,1825000,42878500,83932000,42805000,44985000,88894000,83171000,67795000,62998000,67008000,52604000,55257000,22093500,47650000,63385000,37533000,5257000,3312000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25
409241,19795080,SHOREWOOD,3,SHOREWOOD W3 pnum409241,151,3353426,3100206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74200,5158800,5287000,5287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
404111,19714110,SLATER LEMONT,1,SLATER LEMONT W1 pnum404111,152,3398787,3145786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450000,19750000,20050000,20350000,20650000,20950000,21250000,21550000,21850000,22150000,22450000,22750000,14500000,11440000,11440000,11440000,11440000,11440000,11440000,11440000,13960000,13960000,14560000,14560000,14560000,5560000,7560000,11560000,15000000,17000000,19000000,22400000,1530000,1530000,1530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
405085,19797490,SOUTHEAST JOLIET SANITARY DIST,2,SOUTHEAST JOLIET SANITARY DIST W2 pnum405085,275,3385485,3081694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36433022,37433022,39785000,39785000,35785000,32850000,32850000,32850000,32850000,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
409307,19797490,SOUTHEAST JOLIET SANITARY DIST,1,SOUTHEAST JOLIET SANITARY DIST W1 pnum409307,248,3387395,3083336,0,0,0,0,34221000,35221000,36221000,37221000,38221000,39221000,40221000,41221000,42221000,43221000,44221000,45221000,46221000,47221000,48221000,49221000,50221000,51221000,52221000,53221000,54221000,55221000,56221000,57221000,58221000,59221000,60221000,61221000,69132000,70304000,70255000,84867000,70304000,70304000,70151000,79667000,79667000,69820000,67820000,65820000,63820000,62079000,62079000,62079000,62079000,62079000,36433023,38433023,39785000,39785000,35785000,32850000,32850000,32850000,32850000,65700000,65700000,65700000,65700000,65700000,65700000,65700000,60700000,57051400,82339800,82339800,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27
405421,19714256,STANS LANDSCAPING,1,STANS LANDSCAPING W1 pnum405421,385,3480998,3072732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300000,10300000,2300000,193000,73000,150000,300000,325000,350000,360000,380000,250000,100000,380000,250000,100000,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
409223,03194860,STEGER,2,STEGER W2 pnum409223,325,3507757,3076610,94125500,97161806,100198113,103234419,106270726,109307032,112343339,115379645,118415952,121452258,124488565,127524871,130561177,133597484,136633790,139670097,142706403,145742710,148779016,151815323,154851629,157887935,160924242,163960548,166996855,170033161,173069468,176105774,179142081,182178387,185214694,188251000,154611000,134545000,183861000,168117000,178449000,163235000,184254000,182301000,172391000,189054000,147752000,183548000,192504000,190222000,172251000,190878000,215222000,212852000,185192000,185192000,141253000,176815000,144566000,145348000,133800000,139820000,130176000,131208000,121085000,123362000,106476000,122461400,122461400,122461400,122461400,122461400,122461400,122461400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38
409222,03194860,STEGER,1,STEGER W1 pnum409222,318,3507865,3076601,9830100,10147200,10464300,10781400,11098500,11415600,11732700,12049800,12366900,12684000,13001100,13318200,13635300,13952400,14269500,14586600,14903700,15220800,15537900,15855000,16172100,16489200,16806300,17123400,17440500,17757600,18074700,18391800,18708900,19026000,19343100,19660200,5256000,23519900,2248600,9592900,7119100,0,0,339333,678667,1018000,1162667,1307333,1452000,1596667,1741333,1886000,0,0,2158000,318000,2158000,318000,644667,971333,1298000,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40
404155,19714832,SUN VALLEY SPORTS CLUB,1,SUN VALLEY SPORTS CLUB W1 pnum404155,,3526740,3061069,0,0,0,0,0,3410000,3490000,3570000,3650000,3730000,3810000,3890000,3970000,4050000,4130000,4210000,4290000,4370000,4450000,4530000,4610000,4690000,4770000,4850000,4930000,5010000,5090000,5170000,5250000,5330000,5410000,5490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26
409351,19797730,SUNNYLAND SUBD,3,SUNNYLAND SUBD W3 pnum409351,150,3369309,3110412,1559100,1589100,1619100,1649100,1679100,1709100,1739100,1769100,1799100,1829100,1859100,1889100,1919100,1949100,1979100,2009100,2039100,2069100,2099100,2129100,2159100,2189100,2219100,2249100,2279100,2309100,2339100,2369100,2399100,2429100,2459100,2489100,2573000,2605400,2458100,2065800,2575600,3499400,2831900,3225300,3264850,3264850,3264850,2995920,2995920,1680900,8800,37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699400,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31
409353,19797730,SUNNYLAND SUBD,1,SUNNYLAND SUBD W1 pnum409353,132,3369002,3110402,1992500,2022500,2052500,2082500,2112500,2142500,2172500,2202500,2232500,2262500,2292500,2322500,2352500,2382500,2412500,2442500,2472500,2502500,2532500,2562500,2592500,2622500,2652500,2682500,2712500,2742500,2772500,2802500,2832500,2862500,2892500,2922500,3349700,2688900,3656900,3722800,3327500,3035400,3118700,3304400,3264850,3264850,3264850,2995920,2995920,5428600,7351100,6383800,,7494800,5743000,4506400,4545000,4545000,5651100,5735300,5221500,5599200,6654100,6881900,5650200,6487700,4661200,6182300,6182300,6375600,4928100,1997600,4816800,4816800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31
409352,19797730,SUNNYLAND SUBD,2,SUNNYLAND SUBD W2 pnum409352,124,3369348,3110355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
