         1        52        29          608.34         90000.0          605.34
         1        52        30          608.14         90000.0          605.14
         1        52        48          588.66         90000.0          585.66
         1        52        49          588.66         90000.0          585.66
         1        52        50         582.496         90000.0         579.496
         1        52        51        576.9628         90000.0        573.9628
         1        52        52       577.32996         90000.0       574.32996
         1        52        53         597.065         90000.0         594.065
         1        52        54          594.19         90000.0          591.19
         1        52        87          579.54         90000.0          576.54
         1        52        88          579.54         90000.0          576.54
         1        53        30       608.11597         90000.0       605.11597
         1        53        47          588.66         90000.0          585.66
         1        53        48          584.97         90000.0          581.97
         1        53        49       577.51996         90000.0       574.51996
         1        53        50       576.91833         90000.0       573.91833
         1        53        88        588.8475         90000.0        585.8475
         1        53        89          586.78         90000.0          583.78
         1        53        90       590.56335         90000.0       587.56335
         1        53        91        593.9867         90000.0        590.9867
         1        53        95          593.88         90000.0          590.88
         1        53        96          593.88         90000.0          590.88
         1        54        30          607.13         90000.0          604.13
         1        54        46          585.05         90000.0          582.05
         1        54        47         583.165         90000.0         580.165
         1        54        48        578.0378         90000.0        575.0378
         1        54        49          576.22         90000.0          573.22
         1        54        87         599.725         90000.0         596.725
         1        54        88          595.35         90000.0          592.35
         1        54        89          602.89         90000.0          599.89
         1        54        90       593.66125         90000.0       590.66125
         1        54        91        584.1067         90000.0        581.1067
         1        54        92          582.33         90000.0          579.33
         1        54        95          582.33         90000.0          579.33
         1        54        96          586.95         90000.0          583.95
         1        54        97        588.4943         90000.0        585.4943
         1        54        98       586.91504         90000.0       583.91504
         1        54        99       583.30334         90000.0       580.30334
         1        54       100        581.9543         90000.0        578.9543
         1        55         5         623.228         90000.0         620.228
         1        55        30          605.24         90000.0          602.24
         1        55        46          585.05         90000.0          582.05
         1        55        47       577.37555         90000.0       574.37555
         1        55        48          576.22         90000.0          573.22
         1        55        86         609.555         90000.0         606.555
         1        55        87       606.47003         90000.0       603.47003
         1        55        92          582.33         90000.0          579.33
         1        55        93       582.86334         90000.0       579.86334
         1        55        94        582.5967         90000.0        579.5967
         1        55        95          582.33         90000.0          579.33
         1        55       100         582.665         90000.0         579.665
         1        56         2       618.32336         90000.0       615.32336
         1        56         3          620.17         90000.0          617.17
         1        56         5       620.93604         90000.0       617.93604
         1        56        30        603.1333         90000.0        600.1333
         1        56        45        585.0133         90000.0        582.0133
         1        56        46         581.312         90000.0         578.312
         1        56        47          576.22         90000.0          573.22
         1        56        86         612.166         90000.0         609.166
         1        56       100          581.93         90000.0          578.93
         1        57         1       610.48334         90000.0       607.48334
         1        57         2          624.47         90000.0          621.47
         1        57         3        625.0975         90000.0        622.0975
         1        57         4         620.178         90000.0         617.178
         1        57         5       623.05664         90000.0       620.05664
         1        57        28          606.34         90000.0          603.34
         1        57        29          607.23         90000.0          604.23
         1        57        30        602.2675         90000.0        599.2675
         1        57        45          585.38         90000.0          582.38
         1        57        46          578.82         90000.0          575.82
         1        57        47          576.22         90000.0          573.22
         1        57        85        620.6583         90000.0        617.6583
         1        57        86        614.1067         90000.0        611.1067
         1        58         4          618.97         90000.0          615.97
         1        58         5         631.255         90000.0         628.255
         1        58        28         604.645         90000.0         601.645
         1        58        29         601.552         90000.0         598.552
         1        58        30          602.15         90000.0          599.15
         1        58        45          579.98         90000.0          576.98
         1        58        46          578.82         90000.0          575.82
         1        58        47          576.22         90000.0          573.22
         1        58        85         622.864         90000.0         619.864
         1        58        86         625.695         90000.0         622.695
         1        59        28           601.9         90000.0           598.9
         1        59        29          600.15         90000.0          597.15
         1        59        45          578.72         90000.0          575.72
         1        59        46        578.7167         90000.0        575.7167
         1        59        47          576.22         90000.0          573.22
         1        60        27          602.44         90000.0          599.44
         1        60        28         599.587         90000.0         596.587
         1        60        45         574.234         90000.0         571.234
         1        60        46         574.816         90000.0         571.816
         1        60        47        577.8775         90000.0        574.8775
         1        61        15       638.02997         90000.0       635.02997
         1        61        27         599.614         90000.0         596.614
         1        61        28         596.585         90000.0         593.585
         1        61        45          568.63         90000.0          565.63
         1        61        46         575.015         90000.0         572.015
         1        61        47           578.7         90000.0           575.7
         1        62        15         632.474         90000.0         629.474
         1        62        27         593.552         90000.0         590.552
         1        62        28          593.55         90000.0          590.55
         1        62        45          559.61         90000.0          556.61
         1        62        46         575.015         90000.0         572.015
         1        63        15       628.60834         90000.0       625.60834
         1        63        26        592.5933         90000.0        589.5933
         1        63        27          593.55         90000.0          590.55
         1        63        45         561.465         90000.0         558.465
         1        63        46          575.75         90000.0          572.75
         1        63        47           578.8         90000.0           575.8
         1        64        15        622.1333         90000.0        619.1333
         1        64        26        590.2325         90000.0        587.2325
         1        64        45        559.9733         90000.0        556.9733
         1        64        46         572.528         90000.0         569.528
         1        64        47         574.965         90000.0         571.965
         1        65        14        613.3925         90000.0        610.3925
         1        65        15        616.6017         90000.0        613.6017
         1        65        25         587.835         90000.0         584.835
         1        65        26          588.17         90000.0          585.17
         1        65        45        559.3367         90000.0        556.3367
         1        65        46         569.745         90000.0         566.745
         1        65        47         575.565         90000.0         572.565
         1        65        48          586.38         90000.0          583.38
         1        66         5          630.91         90000.0          627.91
